,classification_id,user_id,workflow_id,annotations,subject_ids
441,392551695,2420282,20494,The radio signal appears to be wrapped around the black spot or at both ends of it,71287151
442,392551899,2420282,20494,There is no visible celestial body in the centre of the image but there is a visible radio source ,71287040
443,392552273,2420282,20494,"The radio signal appears to be wrapped around the black spot or at both ends of it, sources have emissions",71287176
444,392552509,2420282,20494,"The radio signal is wrapped in black lines , and is similar in shape",71287077
445,392552840,2420282,20494,The radio signal appears to be wrapped around the black spot,71287070
446,392553057,2420282,20494,"The radio signal appears to be wrapped around the black spot, but not always at the signal center",71287128
447,392553347,2420282,20494,there is a link between the two sources in the middle ,71287129
448,392554244,2420282,20494,"Has significant strong and weak components, The radio signal is not strong where it contains a strong black spot",71287287
449,392554668,2420282,20494,"Intermediate radio signals have links, and emissions in different directions",71287026
450,392555171,2420282,20494,"The central jet is wrapped around a malleable black dot , and ejected to the lower right",71287223
451,392555975,2420282,20494,"Radio signals wrap around a galaxy, the Spiral Galaxy",71287231
452,392556229,2420282,20494,Two strong radio sources have a connection,71287226
453,392556691,2420282,20494,"a strong and a weak flap of jet power wrapped around a black spot, there are jets in the vertical direction of the connecting line",71287029
454,392556917,2420282,20494,Faint radio signal wrapped in an intense black spot,71287069
455,392558232,2420282,20494,"Can't see the story, Some sources are expanding uniformly, some have directional jets",71287150
456,392559243,2420282,20494,The jet is like an arc,71287092
457,392559458,2420282,20494,"Strongly rounded in the middle, with directional ends",71287090
458,392559877,2420282,20494,Spray in two directions at an angle of approximately 75 degrees,71287171
459,392560145,2420282,20494,"The strong radio sources are circular in shape, extending in strange shapes and massive volumes",71287095
460,392560441,2420282,20494,"The source in the middle jets downwards, the source on the right jets to the left",71287059
461,392560710,2420282,20494,Seems to be two radio flaps,71287250
462,392561641,2420282,20494,"Seems to be two radio flaps, but each source contains a black dot",71287067
463,392561790,2420282,20494,The source in the middle seems to be connected in all directions,71287049
464,392562034,2420282,20494,"The source in the middle seems to be connected in all directions, The center contains a black dot",71287294
465,392562240,2420282,20494,Like a fish spitting bubbles,71287123
466,392562483,2420282,20494,The central source contains a black dot with links downwards,71287251
467,392562901,2420282,20494,The radio signal in the center of the frame covers an extended object,71287232
468,392563111,2420282,20494,"Strong signals at each end, left and right, and also in the middle",71287122
469,392563496,2420282,20494,"A spectacular jet, The part of the jet that crosses the celestial body is straight and concentrated, while the other direction is opposite",71287228
470,392563669,2420282,20494,"Very strong below, jets upwards, arched and split",71287028
471,392563757,2420282,20494,"Very strong below, jets upwards, arched and split",71287105
472,392564183,2420282,20494,"The source in the middle is ejecting downwards, The source on the right very strongly is spraying upwards",71287065
473,392564313,2420282,20494,The middle source is weakly linked to the left and right sides,71287103
474,392568615,2420282,20494,"Two radio sources, one inside and one outside the galaxy, are simultaneously ejecting outwards through the galaxy",71287197
475,392568741,2420282,20494,Two radio sources are linked,71287240
476,392569135,2420282,20494,"The radio source enveloping the celestial body is ejecting outwards, seemingly with a spin, and is connected to another source above",71287281
477,392569440,2420282,20494,The radio source is like covering a galaxy ,71287235
478,392569640,2420282,20494,Injection source outwards with curved,71287041
479,392569773,2420282,20494,"Jet power jets outwards, like turbulence",71287137
480,392570133,2420282,20494,"The middle jet is ejected to the left and downwards, the right jet appears to be linked",71287160
481,392570326,2420282,20494,It's like a radio flap,71287034
482,392570514,2420282,20494,The jet power is like a laser shooting upwards,71287106
483,392570708,2420282,20494,It's like a black dot with radio flaps at either end,71287144
484,392570865,2420282,20494,Like the double attractor of chaos,71287101
485,392571180,2420282,20494,"It appears that two celestial bodies are interacting, producing two radio flaps, one strong and one weak",71287072
486,392571526,2420282,20494,It seems that there is no relationship between the radio signals of several celestial bodies,71287045
487,392572030,2420282,20494,"Like a chaotic double attractor, With jets perpendicular to the direction of the conjoining",71287051
488,392572322,2420282,20494,Like having three radio sources that are connected to each other,71287061
489,392572456,2420282,20494,A celestial body and two radio flaps,71287102
490,392572613,2420282,20494,Angle between two radio flaps,71287173
491,392573431,2420282,20494,The middle jet seems to be spraying to the left,71287170
492,392573890,2420282,20494,"Jet power is injected in two directions, like water molecules",71287194
493,392574582,2420282,20494,"The middle radio source may cover a galaxy , with an unseen connection to the lower left and upper right radio sources",71287265
494,392575059,2420282,20494,"Radio signal spurious distribution in the image, Middle strongest",71287293
495,392575429,2420282,20494,"The middle is like two radio flaps, but there is no celestial body in the middle position",71287283
496,392575697,2420282,20494,"The middle three radio sources are connected , and all injected downward",71287062
497,392579041,2420282,20494,The interaction of two celestial bodies can be seen in the radio signal,71287154
498,392579258,2420282,20494,There seems to be a huge jet of power mainly shooting upwards,71287052
499,392579481,2420282,20494,It seems that the radio source has jets all around itself,71287282
500,392579843,2420282,20494,"The center of the radio source seems to have more jets to the top left and bottom left, but there is also a connection to the top right",71287089
501,392580177,2420282,20494,"The center jet source is ejected upward to the right in a certain arc, and the jet is connected to the right jet source",71287025
502,392580499,2420282,20494,Huge objects have similarly shaped radio activity,71287181
503,392581591,2420282,20494,"the galaxy has similarly shaped radio activity, with an upward ejection trend",71287074
504,392581829,2420282,20494,"There appears to be no objects around the radio source, but the radio signal is strong",71287145
505,392581909,2420282,20494,Like a strong radio source with two radio flaps,71287093
506,392582129,2420282,20494,"The middle radio source has a tendency to link with the left, below and above radio sources",71287158
507,392582240,2420282,20494,"like two radio flaps, one strong and one weak",71287169
508,392582633,2420282,20494,Both the middle and the bottom of the radio  source look like they are shooting downward,71287044
509,392582839,2420282,20494,The central radio source is more symmetrical and has a tendency to jet in multiple directions,71287016
510,392582939,2420282,20494,Like a chaotic double attractor,71287161
511,392583107,2420282,20494,Like a fertilized egg,71287175
512,392583298,2420282,20494,"The two radio sources are linked, injecting to the right",71287290
513,392583486,2420282,20494,"The spiral galaxy is covered with radio sources,  and has a tendency to link up with the radio sources above",71287179
514,392583606,2420282,20494,Like a turbulent jet down to the right,71287142
515,392583733,2420282,20494,Like a giant flame burning half of the frame,71286999
516,392584031,2420282,20494,The jet stream in the center seems to have changed direction,71287135
517,392584255,2420282,20494,"The jet source has a tendency to jet down to the left and up to the right, and at the same time has a tendency to associate with the jet source on the left",71287219
518,392584448,2420282,20494,"The radio emissions are strong throughout the frame, with a spindle-shaped peak in the center",71287054
519,392584573,2420282,20494,The jet stream in the figure vaguely resembles some parallel and vertical lines,71287048
520,392584743,2420282,20494,"The central jet source has a leftward jet, and  has a tendency to link up the lower left jet source",71287066
521,392584920,2420282,20494,"The central radio source covers the celestial body , and has a tendency to eject in three directions",71287272
522,392585046,2420282,20494,"Most of the jet stream seems to form parallel lines, the jet source also has such a lateral structure",71287234
523,392585581,2420282,20494,The jet power seems to have a tendency to jet down and to the left,71287259
524,392585814,2420282,20494,"The radio source is strong and weak, like a fish, and the parallel radio signal is like a big fish and a small fish swimming in the same direction",71287200
525,392585894,2420282,20494,There seems to be a jet stream in every direction,71287292
526,392586051,2420282,20494,"An oval-shaped injection source , with a tendency to jet in multiple directions",71287010
527,392586258,2420282,20494,"The radio source covers the spiral galaxy, and the jets may also have a tendency to form spiral structures",71287264
528,392586550,2420282,20494,"Radio sources injects upward and downward to form subsources , and form envelopes",71287136
529,392586722,2420282,20494,"The radio source on the left is like a chaotic double attractor, and the radio signal in the middle has a tendency to link up with the left",71287091
530,392587068,2420282,20494,Huge upward jets with small forks to both sides,71287138
531,392587223,2420282,20494,"The rightward jet resembles turbulence,  a tendency to link upward",71287083
532,392587461,2420282,20494,The injection source has a tendency to jet to the left,71287261
533,392587636,2420282,20494,Like a giant whale,71287285
534,392587928,2420282,20494,"Like two radio sources linked together,  a tendency to jet in the vertical direction",71287295
535,392588220,2420282,20494,"Radio sources and giant celestial bodies have a similar shape, and has a tendency to grow more",71287266
536,392589232,2420282,20494,"The jet stream seems to be able to turn , or divert",71287148
537,392589328,2420282,20494,seems that multiple radio sources linked together,71287009
538,389648621,2416032,20494,"Elongated central source, twisted southern jet, no host detected",71287193
539,389649247,2416032,20494,"Bright radio source, no jets or lobes, no host detected",71287149
540,389649490,2416032,20494,"Faint radio source, no jets or lobes, host not detected",71287292
541,389650105,2416032,20494,"Compact source, no jets or lobes, elliptical host",71287084
542,389651255,2416032,20494,"Weak radio source, no jets or lobes, host detected in optical and IR, messy environment",71287236
543,389651594,2416032,20494,"double radio source, could be core and lobe, host not detected",71287032
