,shap_weighted_ranking,shap_mean_ranking,importance_weighted_ranking,importance_mean_ranking,annotations,count,importance_1-sided,importance_Bent tail,importance_C-shaped,importance_Classical double,importance_Compact Symmetric Object (CSO),importance_Core-dominant,importance_Core-jet,importance_Diffuse,importance_Double,importance_Double-double (DDRG),importance_Fanaroff and Riley Class 0 (FR 0),importance_Fanaroff and Riley Class 1 (FR I),importance_Fanaroff and Riley Class 2 (FR II),importance_Hybrid,importance_Narrow-angle tail (NAT),importance_Odd Radio Circle (ORC),importance_S-shaped,importance_Single,importance_Star Forming Galaxy (SFG),importance_Triple,importance_Wide-angle tail (WAT),importance_X-shaped,importance_mean,importance_weighted,shap_1-sided,shap_Bent tail,shap_C-shaped,shap_Classical double,shap_Compact Symmetric Object (CSO),shap_Core-dominant,shap_Core-jet,shap_Diffuse,shap_Double,shap_Double-double (DDRG),shap_Fanaroff and Riley Class 0 (FR 0),shap_Fanaroff and Riley Class 1 (FR I),shap_Fanaroff and Riley Class 2 (FR II),shap_Hybrid,shap_Narrow-angle tail (NAT),shap_Odd Radio Circle (ORC),shap_S-shaped,shap_Single,shap_Star Forming Galaxy (SFG),shap_Triple,shap_Wide-angle tail (WAT),shap_X-shaped,shap_mean,shap_weighted
178,178,174,168,156,symmetric,1,0.0003070806157366,0.0001189479487513,0.0006865283362458,0.0004298986548632,0.0,0.0009132195629124,0.0002958763592115,0.0,0.0001266935024215,0.0,0.0,0.0004862381840237,0.0006836062431351,0.0,2.100530401489292e-05,0.0,0.0,0.0,0.0,0.0009975392518007,1.860378297660536e-05,0.0,0.0050852377460937,0.4301990385029693,0.00797127375595,0.0027497684288522,0.0056385936709494,0.016776342843446,0.0,0.0096891537557015,0.012660813212204,0.0,0.0186807939342354,0.0,0.0,0.0271537151312294,0.0309143506634355,0.0,0.0008877696876466,0.0,0.0,0.0,0.0,0.0314675063173466,0.0017062178481157,0.0,0.1662962992491129,16.64415675064707
179,179,182,185,184,directional,1,3.438156871944187e-05,0.0001721834473544,0.0001901483557088,0.0005578856702581,0.0,6.110714521869503e-05,9.953118398377912e-05,9.276282185229056e-05,0.0001342707081094,0.0,0.0,0.0001524963797196,0.0001001415675555,0.0,0.0,0.0,8.215349284328054e-06,0.0,5.68540911350566e-05,0.000566392548754,2.2136178444915965e-05,0.0,0.0022485070160988,0.2066210662179413,0.0011032676823981,0.0090184008213336,0.0026418153456764,0.0241244280376084,0.0,0.0035386706756201,0.0055811212140664,0.0066818042216354,0.0288556265879021,0.0,0.0,0.0139827898291943,0.0076323550945823,0.0,0.0,0.0,0.0010687192696253,0.0,0.010544744254068,0.0176070609756167,0.0033323412758666,0.0,0.1357131452851942,16.020736509504992
180,180,176,172,158,triangle,1,0.0,0.0012449996417088,0.0,3.1311687427673586e-06,0.0,0.0014040190642173,0.0002432967949526,5.2547561397440285e-05,0.0001348245260902,0.0,0.0,0.0004259146711916,0.0,0.0,0.000430316020642,0.0,0.0,0.0,2.6793135883384384e-05,0.0001587120790138,0.0002992396195856,0.0004021940856035,0.0048259883690293,0.3452833113206726,0.0,0.0132201593729156,0.0,0.0002686154630625,0.0,0.0352496616378915,0.00571081874931,0.0057213143906216,0.0177422588733145,0.0,0.0,0.0334281407208228,0.0,0.0,0.0050408933396503,0.0,0.0,0.0,0.0094613879694268,0.0179685825122793,0.0090982435418622,0.0095565797741319,0.1624666563452895,15.91874281826915
181,181,178,173,162,molecule,1,0.000867233782737,0.0001209368786191,0.0015552557676587,3.5334369493039125e-06,0.0,0.0004629118739273,0.0002038711973262,2.5788656700122515e-05,6.536802061825771e-05,0.0,0.0,0.0004217989648445,2.279262220363698e-07,0.0,8.113535221968971e-05,0.0,1.9178507693485693e-05,0.0,7.18059509389805e-06,0.0001881439742132,0.0002894215260172,0.0,0.0043119864608404,0.3259759040892108,0.0296469513902713,0.0044068034234937,0.0157715128634462,0.0004779560697385,0.0,0.0129159347802384,0.0059879507922796,0.0033375098627678,0.0192972746672265,0.0,0.0,0.0281353347207278,0.0001815503339362,0.0,0.0013173547517058,0.0,0.0029816031577898,0.0,0.0044878556141205,0.0128872762660292,0.0075832512706196,0.0,0.1494161199643914,15.259495420751932
182,182,184,189,189,bleed,1,0.0,8.415786619634942e-06,0.0,2.5027260314136745e-05,0.0,5.021199875326724e-06,0.0,9.082901807733674e-05,0.0001988759806728,0.0,0.0,6.376561544081833e-05,0.0002871032567804,0.0,0.0,0.0,0.0003476246293706,0.0,5.220978961264906e-06,0.0003417087478409,0.0002417311112476,0.0,0.001615323585201,0.1456558041465505,0.0,0.0016903868815397,0.0,0.0023771022080854,0.0,0.000742423370984,0.0,0.0026951027014101,0.0314506135926615,0.0,0.0,0.0086268016648372,0.0129879377347279,0.0,0.0,0.0,0.0112123904017993,0.0,0.0015184767973541,0.0317936028124848,0.0106367139927287,0.0,0.1157315521586133,13.05315561126566
183,183,185,184,186,envelope,1,0.0001546246838727,0.0,6.214407448975321e-05,0.0003522376788066,0.0,0.0,1.0506969192244874e-05,0.0003214885934251,0.0001699564379023,0.0,0.0,3.2874551559845435e-05,0.000337266162206,0.0,0.0,0.0,0.0001829461653585,0.0,4.899091294299163e-06,0.000153312568642,0.0003930735183697,0.0,0.0021753304951194,0.2087996446760959,0.0031508616418401,0.0,0.001856901720672,0.0180754078595288,0.0,0.0,0.0018928762517477,0.0140773850829875,0.0226205295667372,0.0,0.0,0.0043862827807542,0.024706804418432,0.0,0.0,0.0,0.0033335752016758,0.0,0.0011184384711129,0.0060392875317018,0.0106862408002934,0.0,0.1119445913274839,13.044795779260316
184,184,181,178,169,misaligned,1,0.0002569876577165,0.001225511983148,0.0004639930936227,5.818183289971279e-07,0.0,0.000703569044034,4.748603906481096e-05,0.0,4.720173322248152e-05,0.0,0.0,0.0006296790673161,0.0,0.0,5.360181671487477e-05,0.0,0.0002231281894818,0.0,3.8595179144411e-05,1.978981116406062e-05,9.878279113623572e-05,2.045327186680441e-05,0.003829361495962,0.29139458039042,0.0067442119241434,0.0337469950949805,0.0046681135903606,0.0001416298602209,0.0,0.0094853184657775,0.00290737388897,0.0,0.004726529646877,0.0,0.0,0.0445885855704153,0.0,0.0,0.0012851897428497,0.0,0.0052078801309557,0.0,0.0079750625575009,0.0045070495658864,0.0103924628013935,0.0008193353167491,0.137195738157081,12.290185807189378
185,185,183,182,179,(,1,2.5090117787194605e-05,0.0001534160315326,0.0,2.1370133500915387e-05,0.0,0.0006643271530554,4.635002139861445e-05,0.0003276850953604,5.97826749761438e-05,0.0,0.0,4.796978060386365e-05,4.235873346578377e-05,0.0,0.0,0.0,0.0006006497864164,0.0,4.668935669320949e-06,0.0006683276473918,2.2896671431478866e-07,0.0,0.0026622250778729,0.2210270556067241,0.0014975641670768,0.007539067769903,0.0,0.0086053390969624,0.0,0.0165084097211767,0.0048247193381421,0.0102658478094912,0.0135694388253962,0.0,0.0,0.0029154267076458,0.0042836860783095,0.0,0.0,0.0,0.0255431656900736,0.0,0.0031568281173302,0.0300250228855417,0.0001629074090747,0.0,0.1288974236161244,12.030512779251875
186,186,192,194,198,perpendicular,1,0.0002738008885507,3.098554125522685e-06,0.0,6.650472532311987e-05,0.0,0.0,7.790678284070545e-05,3.392306426492904e-05,0.0003294292988163,0.0,0.0,2.828555332017944e-05,4.82152302075608e-07,0.0,0.0,0.0,5.16026862391323e-07,0.0,0.0,4.203897966497387e-05,1.3743808965652069e-05,1.5888106917712372e-05,0.0008856179419542,0.1169237481347021,0.0074545178933053,0.0008518769494067,0.0,0.0034267306464942,0.0,0.0,0.0024931691182604,0.0024299252936521,0.0459731452682096,0.0,0.0,0.004036857339547,0.000298580323069,0.0,0.0,0.0,0.000107074043122,0.0,0.0,0.0072765984442531,0.001030464971481,0.0006235822545944,0.0760025225453955,11.909933205381234
187,187,190,191,190,fertilize,1,0.0001011467974073,2.5010117470795565e-06,0.0,0.0,0.0,0.0,1.547107829379821e-06,1.326412918108324e-06,0.0002541687883209,0.0,0.0,0.0,1.7467912204756544e-06,0.0,0.0,0.0,0.0,0.0,7.919562937888009e-06,0.0008223484892508,0.000201660855121,0.0,0.0013943658167531,0.1400638220599265,0.0042938754721686,0.000780921343691,0.0,0.0,0.0,0.0,0.0003397568061854,0.0007765478887314,0.0388269415822364,0.0,0.0,0.0,0.0010518362470273,0.0,0.0,0.0,0.0,0.0,0.0043725286907401,0.027832771642706,0.0049496473250539,0.0,0.0832248269985406,11.800278521442996
188,188,188,192,193,boxy,2,1.0454215744664276e-05,2.3181008902759725e-05,4.796463129796117e-06,0.0,0.0,0.0002344908567115,0.0,0.0,3.30891444643873e-05,0.0,0.0,0.0003019988163374,0.0003283168105101,0.0,0.0,0.0,9.799169463039836e-07,0.0,4.4546666266184446e-05,0.000225573397836,0.0,0.0,0.0012074272968492,0.1186048881338423,0.0008354243549857,0.0020774435455591,0.0015398861007323,0.0,0.0,0.0119940948266017,0.0,0.0,0.0165657041923346,0.0,0.0,0.0164377360029622,0.0129282796153268,0.0,0.0,0.0,0.0003576925577193,0.0,0.0173445267294664,0.0132905801198037,0.0,0.0,0.0933713680454923,11.79281680513892
189,189,186,187,185,beautiful,1,7.138546047680929e-06,2.1158135479998384e-06,0.0,0.0010673356144363,0.0,5.059635161384756e-06,0.0,0.0,0.0001354963656725,0.0,0.0,0.0001199598480641,0.0004410180213677,0.0,0.0,0.0,0.000284582259091,0.0,2.448979591836895e-07,0.0,0.0001223892869229,0.0,0.002185340288271,0.1800716705474864,0.0018054897903305,0.0003957543379118,0.0,0.0314083280362603,0.0,0.0008141853315766,0.0,0.0,0.0241708310328413,0.0,0.0,0.0077961265391779,0.0215597295211602,0.0,0.0,0.0,0.008641536674917,0.0,0.0004641064108906,0.0,0.0067731969210332,0.0,0.1038292845960998,11.101048120172836
190,190,187,180,181,unstructured,1,0.0,0.0,0.0,0.0,0.0,8.804727946957073e-05,0.0012077789558812,0.000809758747977,3.940432261465459e-06,0.0,0.0,0.0001076235861018,0.0,0.0,0.0,0.0,4.670485024876381e-05,0.0,1.0815816554198602e-05,0.0002231326455194,5.786609930506729e-05,0.0,0.0025556684133186,0.2724821948017072,0.0,0.0,0.0,0.0,0.0,0.0021973268276612,0.0356919686227106,0.0268932486888378,0.0019268490307946,0.0,0.0,0.0092465038232966,0.0,0.0,0.0,0.0,0.0013884866221652,0.0,0.0064701161094873,0.0080960017854063,0.006636986996822,0.0,0.098547488507182,10.96193418291238
191,191,197,186,182,dim,1,1.989016372199124e-05,8.607094793121997e-07,0.0,0.0,0.0,0.0001684628525324,9.553368536998088e-05,0.0006050494860879,0.0001348600510736,0.0,0.0,3.356242899131266e-05,1.6508392226148416e-05,0.0,0.0,0.0,0.0,0.0,3.661224489795918e-05,0.0,0.0,0.0013375702746048,0.0024489102889856,0.1885355585405891,0.0010596357730918,0.0003091428337517,0.0,0.0,0.0,0.0013585132122084,0.0037097852411464,0.0179441849867107,0.0240397268738503,0.0,0.0,0.0052101904495658,0.0012437220536476,0.0,0.0,0.0,0.0,0.0,0.0034794448876828,0.0,0.0,0.0069323754003839,0.0652867217120399,9.730138638081833
192,192,193,197,197,downward,1,9.984490353331982e-05,1.4210662089551657e-06,0.0,0.0001934449237575,0.0,0.0,0.0003913402152483,4.6148919011751366e-07,0.0001196823699511,0.0,0.0,7.123063656612965e-06,5.384209784205914e-06,0.0,0.0,0.0,0.0001041448972483,0.0,5.10909169628322e-05,0.0,4.518356768848788e-07,0.0,0.0009743898912183,0.0928597947129728,0.0051652854089824,0.0004063675460028,0.0,0.0077552457867983,0.0,0.0,0.0156035328255945,0.000180537828277,0.024174489366098,0.0,0.0,0.0021193106513151,0.0007748033332222,0.0,0.0,0.0,0.0018647291164012,0.0,0.0110062206577742,0.0,0.0002047266795081,0.0,0.0692552491999745,9.543772381057178
193,193,189,183,183,radiate,1,6.160519992391395e-06,1.251152212869487e-05,0.0,1.4686927750139445e-05,0.0,2.501655034205019e-05,0.0008192640291276,0.0005279123750979,3.5950679768314554e-05,0.0,0.0,3.2206837678751074e-05,4.926676552974163e-06,0.0,0.0,0.0,0.0001962278148718,0.0,4.008779565427331e-05,7.940766062467094e-05,0.0004646483897585,0.0,0.0022590077793482,0.2089397126806459,0.0005004738967128,0.0021951516853159,0.0,0.0011746549047713,0.0,0.0028095605165429,0.025435835810084,0.0164366405862178,0.0083368576781969,0.0,0.0,0.0040415430362971,0.0006202780505871,0.0,0.0,0.0,0.0059883700971149,0.0,0.0049785164229016,0.0065116467688489,0.0113898755897772,0.0,0.0904194050433692,9.529824720709188
194,194,201,203,205,whale,1,0.0,0.0,0.0,3.825481091988926e-07,0.0,1.4206485807172216e-06,1.106459420920282e-05,0.0,0.0002453567699759,0.0,0.0,0.0,9.009593586637418e-06,0.0,0.0,0.0,0.0,0.0,6.462743473983937e-05,3.253803026484695e-06,1.2728820774800297e-06,4.179053577144111e-05,0.0003781788100769,0.0636772300993565,0.0,0.0,0.0,0.0002630761819713,0.0,0.0003743509708188,0.0023832020323882,0.0,0.0301446779164211,0.0,0.0,0.0,0.0033205455541015,0.0,0.0,0.0,0.0,0.0,0.0143499333230514,0.0006705995257156,0.0010959383974366,0.000560111394933,0.053162435296838,9.302107897456931
195,195,194,195,199,association,1,0.0002637937367204,1.1859574180027894e-05,0.0,7.7801721427597e-05,0.0,0.0,0.000186166114751,0.0001436125056371,5.625783569674403e-05,0.0,0.0,3.818646232439338e-05,0.0,0.0,0.0,0.0,1.419706313714658e-05,0.0,5.3849098518602624e-05,3.734207064842856e-05,0.0,0.0,0.0008830661830415,0.099692138881334,0.0092796340612163,0.0020299260564683,0.0,0.0025311441714857,0.0,0.0,0.0106450360026199,0.0115692195506872,0.0069632776158193,0.0,0.0,0.005146108058693,0.0,0.0,0.0,0.0,0.0008315305243247,0.0,0.0166034323678963,0.0029046913780505,0.0,0.0,0.0685039997872616,9.214267044625846
196,196,203,196,201,divert,1,0.0002299927463826,0.0001136136512691,0.0,2.826749559442814e-06,0.0,0.0,0.0,0.0002190479075871,5.44377800930632e-05,0.0,0.0,1.2355094059988164e-06,9.406560951789218e-07,0.0,0.0,0.0,0.0,0.0,0.0001069540556192,0.0,1.0560146923783268e-05,9.71540044713515e-06,0.0007493246033828,0.0988172116854089,0.0039737485490699,0.002430305925573,0.0,0.000368090065704,0.0,0.0,0.0,0.0042335756375973,0.0097914182300251,0.0,0.0,0.0006046629621691,0.0004089390376871,0.0,0.0,0.0,0.0,0.0,0.0238067955382494,0.0,0.0011975097441191,0.0005731355862386,0.0473881812764332,7.750674632384053
197,197,202,200,203,different,1,0.0002333125110928,2.8403412817291804e-05,0.0,0.0,0.0,0.0,7.837292630431572e-05,1.7749055659220078e-06,0.000134879176603,0.0,0.0,6.472751475237653e-08,1.0305897892104398e-05,0.0,0.0,0.0,2.6268336770619773e-05,0.0,3.882925522262737e-05,3.002289368829214e-05,2.175240955070329e-05,0.0,0.0006039864530225,0.0708639507294968,0.008589360923105,0.0011910615512154,0.0,0.0,0.0,0.0,0.0033817976671138,0.0005722832862626,0.0196638845314447,0.0,0.0,0.0001254080680776,0.0014619189707491,0.0,0.0,0.0,0.0013190972212301,0.0,0.0090789122248296,0.0041450546689012,0.0016904310398061,0.0,0.0512192101527358,7.488066191803933
198,198,196,179,168,bulb,1,8.718810073786784e-06,3.2132046160102484e-05,0.0026287450761723,0.0004388013182332,0.0,2.544074603498735e-05,0.0,0.0004042152741601,3.135617626240754e-05,0.0,0.0,1.970475813892151e-06,9.72768779709389e-06,0.0,6.1474567210825205e-06,0.0,1.2718746072255946e-05,0.0,1.895251127004301e-05,0.0003320594430766,0.0,0.0,0.003950985767848,0.2913198322873244,0.0009538023656267,0.0013219773697792,0.0144626102682118,0.0078616848096097,0.0,0.0012415635928081,0.0,0.0101814651222911,0.0100429233929927,0.0,0.0,0.0007997320583827,0.0012340677535928,0.0,0.0005617162089719,0.0,0.0034132301244416,0.0,0.0039829241439974,0.0095349771184332,0.0,0.0,0.0655926743291394,7.230923065001852
199,199,198,201,200,weak,1,0.0,7.977339803448783e-05,3.74124124124123e-05,2.5861638082676843e-05,0.0,6.975312936499874e-05,0.0,7.301848178963753e-05,7.847694643721817e-05,0.0,0.0,0.0,0.0001115850411404,0.0,0.0,0.0,0.0002063630917219,0.0,6.898301956441481e-06,2.603716418697504e-05,7.046610439118782e-05,0.0,0.0007856457095183,0.0678124057131169,0.0,0.0039222109602627,0.0007651354187159,0.0030212712915257,0.0,0.0048207354786698,0.0,0.0066407236331122,0.0154005489329533,0.0,0.0,0.0,0.008107883758471,0.0,0.0,0.0,0.0073105049851271,0.0,0.0015056353565192,0.0046568273970654,0.0089627376397104,0.0,0.0651142148521333,7.227698581734114
200,200,206,206,207,circular,1,0.0001517934544118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384721448294346e-05,0.0,0.0,1.148851148851148e-05,2.893991821327365e-06,0.0,0.0,0.0,0.0,0.0,6.144888691918294e-05,0.0,0.0,0.0,0.0003214720591237,0.0463567544175918,0.0056643114394515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132005318049931,0.0,0.0,0.001033124303233,0.0011089991481826,0.0,0.0,0.0,0.0,0.0,0.019508344840276,0.0,0.0,0.0,0.0405153115361364,6.957797013822162
201,201,191,193,187,turbulence,1,0.0,0.0,0.0,0.0003761666884251,0.0,0.000147138319771,7.510547451544707e-05,7.061589607594436e-05,1.035515413576702e-05,0.0,0.0,2.6235218628956975e-05,2.570920455586001e-06,0.0,0.0,0.0,0.0,0.0,7.696267696267694e-06,0.0001958042763706,0.0008745314848304,0.0,0.0017862197009052,0.1185306558401265,0.0,0.0,0.0,0.0078667617792687,0.0,0.0181998883697502,0.0040451274722799,0.004743533208839,0.003786007504933,0.0,0.0,0.004557965165414,0.000947820185389,0.0,0.0,0.0,0.0,0.0,0.0009600705152844,0.0087201878276641,0.0277764211964161,0.0,0.0816037832252388,6.519222784876719
202,202,199,198,191,angled,1,0.0002128341208793,0.0,9.954112042852775e-06,0.0,0.0,1.3226724917550751e-05,0.0003748255547937,0.0,1.9475367950334043e-05,0.0,0.0,7.472888908882218e-07,2.041826717883056e-05,0.0,3.0733087962004533e-06,0.0,0.0005079889978845,0.0,3.2295194652528005e-05,6.701631701631695e-06,9.188491826750935e-06,1.0367662988678106e-05,0.001221096724504,0.0823360771521248,0.010144713544428,0.0,0.0003683382329038,0.0,0.0,0.0019976035987511,0.0115488497255032,0.0,0.007811539605363,0.0,0.0,0.0003409976242882,0.0029447813794873,0.0,0.0007225288269703,0.0,0.0168593956216603,0.0,0.0082145849776437,0.0010643358183562,0.0016935001036967,0.0009136931352472,0.0646248621942995,6.242390831493953
203,203,195,202,196,c,1,1.8896151302685348e-06,1.6637272516889876e-05,9.321611173463e-05,2.0981325357342127e-05,0.0,3.753026081247257e-06,0.0001445117316362,1.3961774991187516e-05,4.116573706856827e-05,0.0,0.0,8.004113225257966e-06,8.507414660052703e-05,0.0,6.198840722705384e-05,0.0,0.000400253357961,0.0,1.3613712058605398e-07,0.0001355556142141,2.159741408888009e-06,0.0,0.0010292881122738,0.0667624098539643,0.0020717076927251,0.0034765908257921,0.0018813279745334,0.0023823127960336,0.0,0.0006071395809395,0.0075285825695667,0.0012036127607196,0.0084245222847656,0.0,0.0,0.002105889333344,0.0077501449112022,0.0,0.0014874756949679,0.0,0.0141804255394415,0.0,0.0003949306202567,0.0113676482030617,0.0009920369080354,0.0,0.0658543476953856,5.846663861433967
204,204,204,205,204,angle,1,3.9417733746232304e-05,0.0001736297919928,0.0,1.7176454885992614e-07,0.0,0.0,0.0002034711083005,0.0,9.169642784920066e-06,0.0,0.0,0.0001214101212695,3.237893095382473e-06,0.0,0.0,0.0,1.5483782623677618e-06,0.0,1.8227646207672544e-05,0.0,3.875881592747844e-06,0.0,0.0005741599618011,0.0502001133113374,0.0022411765603568,0.0084430834109299,0.0,0.000103897018477,0.0,0.0,0.0078439818792118,0.0,0.0054182019431805,0.0,0.0,0.0104304344787007,0.0007872293717329,0.0,0.0,0.0,0.0004120570626043,0.0,0.0084645990590139,0.0,0.0015693097479203,0.0,0.0457139705321284,5.289251403931573
205,205,200,199,194,difficult,1,4.5998549276522814e-05,3.2132046160102184e-06,0.0,0.0,0.0,5.111264091602804e-05,0.0005208854376056,0.0,2.803014800148586e-05,0.0,0.0,1.912719984625103e-05,2.893991821327365e-06,0.0,4.091691867805701e-05,0.0,0.0003412657649945,0.0,6.4978597146545806e-06,4.045200721098706e-07,1.703442024135532e-05,0.0001114558911185,0.0011888365469026,0.0741957908770648,0.0026843907544934,0.0002313622914037,0.0,0.0,0.0,0.0027356669673359,0.014006798238672,0.0,0.0099085543261062,0.0,0.0,0.0021781034171883,0.0028166922401247,0.0,0.0017736697342041,0.0,0.0113366603130396,0.0,0.0033335926693725,0.0001827066324458,0.001033593885273,0.0015458638925285,0.0537676553621882,5.205486253876881
206,206,207,209,210,oval,1,0.0,3.064138422484028e-06,0.0,1.302032601963681e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2492759765487245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0001738919547205,0.0,0.0,0.0,0.0001803355723797,0.0322069507779991,0.0,0.0010283314635627,0.0,7.717973825291616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024916314664642,0.0,0.0,0.0,0.0,0.0,0.0,0.0266570474655308,0.0,0.0,0.0,0.0302541901338106,5.184451882849627
207,207,205,204,202,secondary,1,9.659962546908108e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558503237615712e-05,0.0,0.0,6.114261144526556e-06,0.0001523584054834,0.0,0.0,0.0,0.0,0.0,8.758622195192869e-05,0.0,0.0003679081245306,0.0,0.0006492120080335,0.0548608861356622,0.0010834603716265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022016797685392,0.0,0.0,0.0012643752548724,0.012137301686918,0.0,0.0,0.0,0.0,0.0,0.0119728609848232,0.0,0.0138102326976272,0.0,0.0424699107644068,4.725026371110946
208,208,208,208,209,upwards,1,1.1675972397142234e-05,0.0,0.0,0.0,0.0,0.0,7.31840085843129e-05,2.4297683186978617e-07,0.0001279108669482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732126206694075e-06,0.0,0.0,4.927873078557995e-07,0.0002182387382761,0.0332302163062935,0.0012691240057913,0.0,0.0,0.0,0.0,0.0,0.0035880099449687,0.0001329693816781,0.0191326120348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019181106822105,0.0,0.0,0.0001149945161605,0.0261558205656526,4.58649976844051
209,209,210,212,212,quasar,1,0.0,0.0,1.642943239247491e-07,4.1843099003218017e-07,0.0,1.3563650607613682e-07,6.382888360091115e-06,0.0,2.5068455400289308e-05,0.0,0.0,0.0,0.0,0.0,1.7815047172563153e-07,0.0,0.0,0.0,1.1933451209971222e-05,0.0,0.0,0.0,4.4281307262110346e-05,0.0077144139654125,0.0,0.0,7.140301349265531e-05,0.0002770117853101,0.0,0.0001371544257662,0.0011159665490127,0.0,0.0123709036744332,0.0,0.0,0.0,0.0,0.0,9.250858388994243e-05,0.0,0.0,0.0,0.0034327891629334,0.0,0.0,0.0,0.0174977371948383,3.2113671471745837
210,210,211,211,211,ecliptic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9570242869875284e-05,3.71328943242901e-05,0.0,0.0,1.2148094011595085e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3734372427773804e-05,0.0,0.0,0.0,7.16523190230987e-05,0.013281242870576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020395371174557,0.0088411225410438,0.0,0.0,0.0008175310495728,0.0,0.0,0.0,0.0,0.0,0.0,0.0040038504287201,0.0,0.0,0.0,0.0157020411367925,2.9120750293663304
211,211,209,210,208,clear,1,0.0,0.0,0.0,1.944935556934569e-06,0.0,0.0,0.0002207770394608,0.0,6.41789282763081e-08,0.0,0.0,3.4678716259282907e-06,6.288911324246994e-07,0.0,0.0,0.0,0.0,0.0,2.584904487093042e-05,0.0,0.0,0.0,0.0002527319615753,0.0225003307748796,0.0,0.0,0.0,0.000351106475824,0.0,0.0,0.0102941884144247,0.0,0.000125241056788,0.0,0.0,0.001332070923261,0.0002838837086308,0.0,0.0,0.0,0.0,0.0,0.0102535610560032,0.0,0.0,0.0,0.0226400516349319,2.8851109141911246
212,212,212,207,206,light,1,0.0,1.272781315625558e-06,0.0,0.0,0.0,0.0,2.1777785139070376e-06,1.873739481974844e-06,1.314264393917852e-05,0.0,0.0,0.0,0.0003381461169265,0.0,0.0,0.0,0.0,0.0,5.371845973204644e-06,0.0,0.0,0.0,0.0003619849061504,0.0389952608454347,0.0,0.0003261343298775,0.0,0.0,0.0,0.0,0.0007361160779666,0.000604575753377,0.0024479026956009,0.0,0.0,0.0,0.0074574453340271,0.0,0.0,0.0,0.0,0.0,0.0018399922133625,0.0,0.0,0.0,0.0134121664042119,1.7716648309780492
